"A-7-6"|Yes|"79600048"|"130054960"
"A-6"|Yes|"79600051"|"130054965"
"A-7-6"|No |"79600051"|"130054966"
"A-7-6"|Yes|"79600049"|"130054961"
"A-7-5"|No |"79600049"|"130054962"
"A-7-6"|Yes|"79600050"|"130054963"
"A-7-5"|No |"79600050"|"130054964"
"A-7-6"|Yes|"79600052"|"130054967"
"A-7-6"|Yes|"79600053"|"130054968"
"A-7-6"|Yes|"79600059"|"130054979"
"A-7-6"|Yes|"79600060"|"130054980"
"A-7-6"|Yes|"79600054"|"130054969"
"A-6"|No |"79600054"|"130054970"
"A-7-6"|Yes|"79600055"|"130054971"
"A-6"|No |"79600055"|"130054972"
"A-7-6"|Yes|"79600056"|"130054973"
"A-6"|No |"79600056"|"130054974"
"A-6"|Yes|"79600057"|"130054975"
"A-7-6"|No |"79600057"|"130054976"
"A-6"|Yes|"79600058"|"130054977"
"A-7-6"|No |"79600058"|"130054978"
"A-6"|No |"79600061"|"130054981"
"A-2-4"|No |"79600061"|"130054982"
"A-4"|Yes|"79600061"|"130054983"
"A-6"|Yes|"79600062"|"130054984"
"A-2-4"|No |"79600062"|"130054985"
"A-6"|Yes|"79600064"|"130054989"
"A-7-6"|No |"79600064"|"130054990"
"A-4"|Yes|"79600063"|"130054988"
"A-2-4"|No |"79600063"|"130054987"
"A-6"|No |"79600063"|"130054986"
"A-6"|Yes|"79600066"|"130054993"
"A-6"|Yes|"79600067"|"130054994"
"A-7-6"|Yes|"79600065"|"130054991"
"A-6"|No |"79600065"|"130054992"
"A-7-6"|Yes|"79600068"|"130054995"
"A-6"|No |"79600068"|"130054996"
"A-6"|No |"79600085"|"130055029"
"A-7-5"|No |"79600085"|"130055030"
"A-7-6"|Yes|"79600085"|"130055031"
"A-7-6"|Yes|"79600086"|"130055032"
"A-7-5"|No |"79600086"|"130055033"
"A-6"|No |"79600086"|"130055034"
"A-7-6"|Yes|"79600091"|"130055043"
"A-6"|No |"79600091"|"130055042"
"A-7-5"|Yes|"79600090"|"130055040"
"A-6"|No |"79600090"|"130055041"
"A-2-4"|No |"79600087"|"130055035"
"A-4"|Yes|"79600087"|"130055036"
"A-7-5"|No |"79600084"|"130055027"
